companyID|companyFullName|companyShortName|companySize|financeStage|industryField|positionID|positionName|jobNature|positionLables|city|education|salary|workYear|firstType|secondType|formatCreatedTime|scrapeTime|description
123492|上海佐游文化传媒有限公司|佐游文化|50-150人|成长型(不需要融资)|电子商务|2934086|爬虫工程师|全职|高级,爬虫,hadoop,数据挖掘,数据仓库|上海|不限|10K-20K|1-3年|开发/测试/运维类|数据开发|2017-03-21|20170417|[\n,高级爬虫工程师,\n,\n,\n,1、负责开发分布式网络爬虫系统，完成数据采集与爬取、解析处理、入库及备份等数据日常工作；,\n,2、研究各种网页探寻特点和规律，负责网页信息抽取、数据清洗等研发和优化工作，熟练使用正则表达式，用于从各种网络结构化和非结构化数据中抽取有用的信息；,\n,3、负责指定数据的定向爬取、深度提取和挖掘；,\n,4、配合数据的清洗、整理、去重及合并等工作；,\n,5、负责性能优化、处理能力和效率提高；负责与大数据工程师、数据挖掘、分析人员、运营及产品等协同工作，完成数据统计、查询和分析；,\n,6、Java基础扎实，喜欢技术，喜欢折腾，处理线上的性能和高并发问题；,\n,7、两年及以上相关工作经验。,\n]
4448|杭州财米科技有限公司|挖财|500-2000人|成长型(B轮)|移动互联网,金融|2068074|爬虫架构师-杭州-00207|全职|爬虫,架构师|杭州|本科|25k-50k|5-10年|技术|高端技术职位|2017-03-29|20170417|[\n,岗位职责,\n,1、实时网站登录及网页抓取；\n2、数据智能抽取、校对\；\n3、设计爬取策略，提升抓取系统的效率与质量；\n4、抓取及抽取系统的新技术研究；\n5、爬虫监控系统设计与开发。,\n,任职条件,\n,1、3年以上爬虫相关项目开发经验；\n2、扎实的数据结构及算法基础；\n3、熟练掌握goLang,java,python,scala,c++中的至少一种；\n4、深入了解Http协议\和\web登录认证机制\；\n5、分布式系统架构经验；\n6、熟悉搜索引擎和网络爬虫相关架构及技术\；\n7、熟悉html,\DOM,\xpath，正则表达式；\n8、熟悉自然语言处理，信息抽取优先考虑。,\n\n]
82069|北京思源互联科技有限公司|思源科技|2000人以上|成熟型(不需要融资)|移动互联网,社交网络|2654274|数据爬虫工程师|全职|高级,中级,爬虫,数据|北京|本科|12k-20k|3-5年|开发/测试/运维类|数据开发|2017-04-05|20170417|[\n,岗位职责：,\n,1.负责网络爬虫的研究、开发工作；,\n,2.研究目标网站、网页、链接的特点，发现其规律和特点；,\n,3.爬取目标网站的指定数据及数据清洗；,\n,4.熟练掌握UNIX/LINUX操作系统，能编写shell/Python脚本；,\n,5.熟悉Scrapy/easy_install/pip等,\n,任职要求：,\n,1、熟悉Python开发，有网络爬虫相关项目经验、必须有对咨询类信息爬取，清洗经验；,\n,2、熟悉Http/Html/Xpath等,\n,3、熟悉Oracle、MySQL数据库中的至少一种，熟练使用数据库设计工具；,\n,4、熟悉SQL脚本的编写，能够编写复杂SQL语句，能够对SQL语句进行优化；,\n,5、掌握基本的数据结构与算法，了解Hadoop相关技术更佳；,\n,6、对新技术知识具有浓厚的学习和研究兴趣，动手能力强，有阅读开源项目源码习惯尤佳；,\n,7、能承受工作压力，并能独立完成项目；,\n]
72838|上海炫体信息科技有限公司|炫体|15-50人|初创型(不需要融资)|移动互联网,社交网络|2004460|数据采集/网络爬虫工程师|全职|爬虫,数据挖掘,数据|上海|大专|12k-20k|3-5年|技术|数据开发|2天前发布|20170417|[\n,1、参与爬虫项目的架构设计、研发、编程工作，改进和提升爬虫效率；,\n,2、设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；,\n,3、负责后台爬虫数据的分布式存储设计以及代码实现；,\n,4、负责网页采集任务的分析及采集方案设计；,\n,5、负责分布式爬虫策略持续优化。,\n,\n,\n,任职要求：,\n,1、熟悉多线程、网络编程，精通网页抓取原理及技术的实现细节；,\n,2、熟悉基于规则的网页信息抽取，精通正则表达式；,\n,3、从结构化的和非结构化的数据中获取信息，对网页数据抓取、信息提取、去重、清洗有一定经验；,\n,4、了解分布式计算和储存技术以及相关原理；,\n,5、热爱互联网，对搜索技术和探索未知领域有浓厚兴趣。,\n\n]
39394|飞天联合（北京）系统技术有限公司|飞天联合|150-500人|成长型(B轮)|移动互联网|2481262|资深数据爬虫工程师|全职|爬虫,数据|上海|本科|10k-20k|1-3年|技术|高端技术职位|09:37发布|20170417|[\n,岗位职位：,\n,1.负责云平台产品所需数据的爬取工作；,\n,2.了解常用爬虫的核心技术，并针对特定业务开发自动化爬虫程序；,\n,3.负责对所需数据采集业务的分析，参与并讨论爬虫技术的可行性方案；,\n,4.负责爬虫系统的定期维护与迭代。,\n,\n,任职要求：,\n,1.1-3年相关工作经验；,\n,2.针对业务梳理相关爬取目标，并提出可行性策略,\n,3.良好的Java/Python编程基础，精通HTTP协议、正则表达式等；,\n,4.熟练分析HTML、JavaScript以及网页链路分析，掌握动态网页爬取技术,\n,5.针对部分安全监测机制提出解决方案,\n,6.懂得数据清洗者、结构化、入库者优先,\n,7.掌握Nutch/Scrapy优先，有Hadoop、hive等系统经验的者优先；,\n,8.了解非结构化处理、结构化转换为佳，了解数据算法、机器学习为佳,\n,9.独立思考的能力，团队合作的精神，积极学习的态度。,\n\n]
120258|成都三泰铭品金融信息服务有限公司|三泰铭品|150-500人|上市公司|数据服务,金融|1612357|数据爬虫工程师|全职|爬虫,数据|成都|本科|8k-12k|1-3年|技术|后端开发|2017-04-13|20170417|[\n,岗位描述：,\n,1.参与爬虫系统的架构设计与开发；,\n,2.具有实际爬虫开发、内容提取工作经验2年以上；,\n,3.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析；,\n,4.研究职能爬虫算法，设计爬虫策略和防屏蔽规则，提升抓取效率和质量；,\n,5.能独立解决实际开发过程碰到的各类问题。,\n,\,\n,任职要求：,\n,1.熟悉linux平台开发，3年以上Java或python开发经验；,\n,2.精通信息抓取和整合技术，从结构化的和非结构化的数据中获取信息；,\n,3.熟悉Mysql，redis，mongdb三者至少之一，有过数据库调优和海量数据存储经验优先。,\n,4.思路清晰，优秀的分析问题和解决问题的能力；,\n,5.良好的沟通能力和团队合作能力；,\n,6.保持开拓探索精神，对技术有热情；,\n,7.有知名互联网公司经验及金融行业软件系统开发经验者优先。,\n,加分项：,\n,1.具有黑客精神，会破解多种技术实现，如：CS工具、安卓、ios、flash等。,\n\n]
51649|北京掌众科技有限公司|掌众金服|500-2000人|成长型(B轮)|移动互联网,金融|1968819|网络爬虫开发工程师|全职|爬虫|南京|本科|10k-20k|1-3年|技术|后端开发|09:41发布|20170417|[\n,岗位职责：,\n,1、设计和开发分布式网络爬虫程序；,\n,2、分析爬取过程，提供技术实现方案；,\n,3、分析静态网页结构，解析网页数据，对数据进行过滤，去重，结构化处理；,\n,4、设计优化爬虫调度系统，优化调度策略。,\n,\n,任职要求：,\n,1、熟悉JAVA，Python编程；,\n,2、熟悉前端技术，HTML，JavaScript，Ajax等；,\n,3、熟悉网络编程，对TCP/IP，HTTP有深入理解；,\n,4、熟练使用正则表达式，精通网页数据提取；,\n,5、熟练使用Mysql，熟悉Nosql数据库如Redis等；,\n,6、有Web项目开发经验者优先；,\n,7、具备Web挖掘，搜索引擎相关知识，有从事网络爬虫、网页去重、网页信息抽取工作经验者优先；,\n,8、能承担较大的工作压力,具有良好的沟通和团队协作能力；,\n,9、做事严谨，责任心强。工作条理清楚，善于学习总结。具备良好的团队协作能力。,\n\n]
23267|深圳市爱豆网络技术有限公司|爱豆网络|15-50人|成长型(A轮)|移动互联网,社交网络|2834028|爬虫工程师|全职|数据挖掘,爬虫|深圳|本科|10k-20k|3-5年|开发/测试/运维类|数据开发|2017-04-10|20170417|[\n,岗位职责：,\n,1.负责爬虫系统的设计、研发与维护,\n,2.设计爬虫策略与算法，提升抓取效果，扩展抓取平台,\n,3.持续优化系统，提高系统的稳定性及性能,\n,任职要求：,\n,1.从业经历要求：2年以上服务端开发经验,\n,2.丰富的爬虫系统开发经验，熟悉nodejs语言优先,\n,3.有服务端架构、算法优化经验,\n,4.优秀的分析、解决问题能力，对处理未知的、挑战性问题充满激情,\n,5.良好的沟通能力和团队合作精神,\n\n]
175503|上海展盟网络科技有限公司|上海展盟|50-150人|成长型(不需要融资)|移动互联网|2994498|高级爬虫研发工程师/架构师|全职|资深,大数据,Java,python,自然语言处理|上海|本科|20k-30k|3-5年|开发/测试/运维类|后端开发|10:37发布|20170417|[\n,技术热情，超强的学习能力、自我驱动,\n,\n,4年以上后端研发工作经验，对所参与的项目有深度的思考和理解,\n,熟悉Java、Python，或者熟练运用一门编程语言，并能快速的切换实现语言（go、c++、java、php、python……）,\n,熟练的英文读写能力、英文文档阅读能力,\n,\n,有大规模、分布式网页爬虫研发经验,\n,熟悉phantomjs等headlesswebbrowser,\n,熟悉基于Cookie的登录原理、正则、XPath等,\n,熟悉多进程、多线程的研发架构,\n,实现大规模文本、图片、视频抓取、抽取、去重、分类、垃圾过滤、质量识别、解析入库等工作,\n,\n,加分项：,\n,有搜索相关经验，熟悉ES、Solr等开源搜索引擎及实现,\n,熟悉SOA/微服务架构体系,\n,有大数据分析相关研发经验，熟悉常用的聚类、分类算法和机器学习原理,\n,数据敏感，对数据有自己的理解，数据之于商务的思考,\n,有敏捷研发、持续集成、DevOps等相关实践经验优先,\n,\n,我们希望你对互联网或研发的最新潮流有关注，,\n,喜欢去看及尝试最新的技术，追求编写优雅的代码，从技术趋势和思路上能影响技术团队,\n\n]
21493|上海视畅信息科技有限公司|上海视畅|50-150人|成长型(B轮)|移动互联网|2861617|爬虫工程师|全职|算法,数据挖掘,机器学习,推荐,爬虫|上海|本科|10k-20k|3-5年|开发/测试/运维类|数据开发|2017-04-13|20170417|[\n,\职位描述：,1、负责传统网页信息采集与正确解析；,2、负责网页爬虫架构设计与核心技术研发；,3、设计策略和算法，提升网页抓取的效率和质量，进一步解决系统的网页排重、垃圾控制、资源划分等问题；,4、负责网络爬虫平台的维护工作。,岗位职责：,1、有2年以上的JAVA爬虫经验，熟悉网络爬虫原理和策略；,2、熟练掌握网页抓取原理及技术、正则表达式、多线程、HTTP协议，能从结构化的和非结构化的数据中获取信息；,3、熟悉爬虫、种子、解析、下载、去重、提取、过滤、调度、DNS\cache、异步处理等概念和过程，能够熟练配置解析模板；,4、熟悉WebMagic/HtmlParser/HttpClient/Jsoup中的一种或多种开源技术；,5、能够有效分析并处理技术问题；,6、具备良好的表达和沟通能力;\,\n\n]
151414|深圳市国智金融服务有限公司|国智金融|15-50人|初创型(不需要融资)|金融,移动互联网|2739967|爬虫开发工程师|全职|Java,爬虫|深圳|不限|10k-20k|1-3年|开发/测试/运维类|后端开发|2天前发布|20170417|[\n,岗位职责：,\n,1.负责网页信息抽取、数据清洗等研发和优化工作；,\n,2.网络爬虫核心算法的研究和策略优化，持续提升网络信息抓取的效率和质量；,\n,3.运用所学知识解决各种疑难杂症。,\n,\n,任职要求：,\n,1、具有专业的出身和非学派的自由思想，精通java；,\n,2、具备有文本分析、自然语言处理、搜索引擎、数据挖掘相关算法与技术；,\n,3、了解HTTP协议和各种Web前端技术(HTML/JavaScript/AJAX等)；,\n,4、熟悉Solr/Hbase/Hive/Storm等相关技术；,\n,5、熟悉MySQL、Redis及有集群数据库开发经验；,\n,6、有分布式垂直领域爬虫开发经验优先；,\n,7、对数据敏感、有创新精神、主动思考和获取新知识。,\n]
17653|上海邦助信息技术有限公司|订餐小秘书|500-2000人|成熟型(C轮)|O2O|530659|网络爬虫工程师|全职|爬虫,推荐|上海|本科|20k-40k|3-5年|技术|数据开发|3天前发布|20170417|[\n,1.精通Java，熟练或了解Scala，了解Akaa，熟练JDK并发库，对多核编程有一定了解，了解一致性hash算法、BloomFilter、paxos算法、Zab协议，精通ZookeeperScala/Javaclient，Redis，精通或熟练Mongo，了解RPC协议，精通Netty或Nio，熟练Jetty，熟练JavaIO,熟悉或了解socket编程,2.了解Http协议，精通JavaHttpURLConnection或HTTPClient，有开发过或了解过爬虫，熟练Jsoup，Xpath，CSSSelector、Selinum,3.熟练使用机器学习算法，高效网页去重算法的选择,最好了解Spark，Hadoop,4.本科以上学历。,\n]
137673|浙江泰玄网络科技有限公司|泰和网|500-2000人|成熟型(不需要融资)|金融,移动互联网|2819627|爬虫工程师|全职|Python,爬虫|杭州|本科|10k-18k|1-3年|开发/测试/运维类|后端开发|2017-04-11|20170417|[\n,1、设计开发采集程序，完成采集任务；,\n,2、优化爬虫程序，保证稳定运行；,\n,3、海量数据采集、处理、更新。,\n,\n,岗位要求：,\n,1、掌握Spring、SpringMVC、iBatis等框架；,\n,2、掌握Scrapy、Nutch、Webmagic、Pyspider等开源框架；,\n,3、熟练使用Mysql，熟练掌握Linux，掌握redis、MongoDB；,\n,4、精通Java\\Python，精通http协议；,\n,5、掌握AJAX网页采集技术，了解网站登录原理，实现模拟登录；,\n,6、掌握url去重，网页去重。,\n\n]
113799|采媒在线传媒科技有限公司|采媒在线|50-150人|成长型(不需要融资)|移动互联网,广告营销|2512355|舆情系统技术工程师（偏爬虫/搜索引擎方向）|全职|爬虫,搜索引擎,算法,系统|北京|本科|5k-10k|1-3年|技术|后端开发|10:24发布|20170417|[\n,工作内容：,\n,1、负责对网络数据的抓取，支持大数据平台数据量；,\n,2、负责对爬虫数据进行分词，搜索；,\n,3.负责常见的文本挖掘算法，舆情等系统开发。,\n,任职要求：,\n,1、精通java，熟悉Solr、Lucene等搜索框架,、分布式文件系统,、MapReduce等；,\n,2、精通搜索引擎原理技术，对倒排索引、全文检索、中文分词、排序等有深入理解；,\n,3、熟悉大数据处理分析，掌握数据结构，常用舆情算法等；,\n,4、熟悉TCP/IP、HTTP等网络协议，熟悉Linux/Unix平台；,\n,5、熟悉网络爬虫，使用过一些开源项目，如Heritrix，nutch等；,\n,6、熟悉Nosql，mongodb优先；,\n,7、至少2年以上lucene工作经验；,\n,8、做过舆情项目优先。,\n\n]
51649|北京掌众科技有限公司|掌众金服|500-2000人|成长型(B轮)|移动互联网,金融|2840284|网络爬虫开发工程师|全职|中级,后端开发,Java,爬虫,数据分析,数据|南京|大专|10k-18k|不限|开发/测试/运维类|后端开发|09:41发布|20170417|[\n,岗位职责：,\n,1、设计和开发分布式网络爬虫程序；,\n,2、分析爬取过程，提供技术实现方案；,\n,3、分析静态网页结构，解析网页数据，对数据进行过滤，去重，结构化处理；,\n,4、设计优化爬虫调度系统，优化调度策略。,\n,\n,任职要求：,\n,1、熟悉JAVA，Python编程；,\n,2、熟悉前端技术，HTML，JavaScript，Ajax等；,\n,3、熟悉网络编程，对TCP/IP，HTTP有深入理解；,\n,4、熟练使用正则表达式，精通网页数据提取；,\n,5、熟练使用Mysql，熟悉Nosql数据库如Redis等；,\n,6、有Web项目开发经验者优先；,\n,7、具备Web挖掘，搜索引擎相关知识，有从事网络爬虫、网页去重、网页信息抽取工作经验者优先；,\n,8、具有良好的沟通和团队协作能力；,\n,9、做事严谨，责任心强。工作条理清楚，善于学习总结。具备良好的团队协作能力。,\n]
94298|成都水熊科技有限公司|waterbear|50-150人|成长型(A轮)|移动互联网,其他|2878437|爬虫工程师|全职|数据分析,Java,安全,垂直搜索|成都|本科|10k-20k|不限|开发/测试/运维类|数据开发|2017-03-31|20170417|[\n,岗位职责：,1.\参与核心爬虫系统架构设计,数据库设计；架构设计,功能开发及更新优化；\,2.\负责网络爬虫的核心技术研究和开发，搭建高性能的技术架构；爬虫核心技术的研究,架构开发和维护升级；,3.\设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；,4.\熟悉多线程,多进程,网络通信,代理池相关知识。,5.\网站登陆，网页信息抽取等核心算法的研究和更新优化；\,任职要求：,1.本科及以上学历，计算机相关专业；,2.两年以上开发经验，精通网络编程，熟悉\HTTP\协议，能模拟浏览器操作爬虫；\,3.精通html语言，熟练使用正则表达式,精通xpath和css\selector;了解JavaScript；,4.精通网页抓取原理及技术，从事网络爬虫,网站登陆安全机制设置,网页信息抽取等程序开发经验；,5.专职做过网络爬虫或任职于国内垂直搜索公司优先。\,\n\n]
19083|北京博派通达科技有限公司|博派通达|50-150人|成长型(B轮)|移动互联网,硬件|2233454|Python 高级工程师（模拟请求、爬虫方向）|全职|爬虫|北京|本科|10k-20k|1-3年|技术|后端开发|15:46发布|20170417|[\n,我们是一家创业公司，在做互联网保险相关的产品，期待你的加入。,\n,\n,##工作地点,\n,北京-上地,\n,\n,##工作环境,\n,-标配MacBookPro+U2415显示器,\n,-Ergonor工作椅,\n,-凸墙环境和服务,\n,-无限零食、饮料、水果,\n,-扁平化层级,\n,-很多绿植,\n,-介绍对象，部分男性工程师支持娘化,\n,-持续招妹子,\n,-报销所有专业书籍,\n,\n,##\薪资范围,\n,10\-\30K,\n,\n,\n,##Python高级工程师（模拟请求、爬虫方向）,\n,###工作职责,\n,-通过模拟请求将人工复杂操作转变为自动化操作,\n,-将自动化操作融入整套系统,\n,-采集业务所需数据,\n,\n,###职位要求,\n,-两年以上Python开发经验，精通网络编程、HTTP协议,\n,-熟悉HTML、DOM、XPath、CSS,\n,-精通网页抓取原理及技术，精通正则表达式，从结构化的和非结构化的数据中获取信息,\n,-拥有良好的代码习惯，结构清晰，命名规范，逻辑性强，认同单元测试,\n,-善于思考，能独立分析和解决问题,\n,-责任心强，具备良好的团队合作精神和承受压力的能力,\n,-熟练使用Git，熟悉PullRequest工作流,\n,-如果您有Blog、GitHub、StackOverflow、微博、Twitter帐号，强烈建议您附注在简历中,\n\n]
151782|北京爱特曼科技有限公司|爱特曼科技|15-50人|成长型(A轮)|移动互联网,数据服务|3015445|数据工程师 - 网络爬虫|全职|爬虫,算法,python|北京|不限|13k-25k|不限|开发/测试/运维类|数据开发|2017-04-13|20170417|[\n,职位描述：,•您将加入Atman数据团队，和顶尖数据工程师一起，完成海量数据的采集工作。经过您处理的数据将提供给Atman机器学习团队以提升Atman世界领先的机器翻译模型,\n,•爬虫工程师的工作内容包括但不限于：大规模高并发的网络爬虫系统的设计，开发，维护等,\n,职位要求：,\n,•不限毕业学校！不限工作经验！我们只要您对自己的编程能力充满自信！,\n,•加分项：,\n,\\\\•\熟练使用Python,\n,\\\\•能在Linux环境下开发,\n,\\\\•具有网络爬虫使用/开发经验,\n\n]
73892|中网数据（北京）股份有限公司|中网数据|50-150人|成长型(B轮)|移动互联网,电子商务|3018153|大数据&amp;爬虫高级研发工程师|全职|数据挖掘,大数据,Java,分布式,爬虫,python|成都|本科|15k-30k|3-5年|开发/测试/运维类|数据开发|09:36发布|20170417|[\n,1.精通Python或者JAVA语言，精通高并发应用开发；,\n,2.熟悉爬虫框架scrapy,pyspider等；,\n,3.有分布式爬虫框架开发经验优先；,\n,4.拥有良好的代码习惯，结构清晰，逻辑性强；,\n,5.有丰富的面向对象设计及编程能力；,\n,6.熟悉TCP/IP网络协议,熟悉Linux操作系统；,\n,7.有分布式数据处理经验；熟悉hadoop、spark的优先；,\n,8.本科以上学历（211或985院校优先）,\n\n]
46399|会找房（北京）网络技术有限公司|会分期|150-500人|成熟型(C轮)|移动互联网、金融|2728452|高级数据爬虫工程师|全职|数据分析,数据,爬虫|北京|本科|15k-30k|3-5年|开发/测试/运维类|数据开发|2017-04-12|20170417|[\n,\n,岗位职责：,\n,\n,1,、负责研究网站特质，数据要素分析、提取、整合；,\n,\n,2,、负责爬虫相关数据存储机制设计；,\n,\n,3,、参与设计数据有效利用策略，从数据合理性、完整性角度提供建议。,\n,\n,\,\n,\n,岗位要求：,\n,\n,1,、熟悉,Linux/UNIX,，,3,年以上,Python,爬虫开发经验，至少独立负责过,1,个完整爬虫项目，熟悉,JAVA,者优先；,\n,\n,2,、精通网页抓取原理及技术，充分利用带宽资源，设计结构化和非结构化数据提取、存储策略；,\n,\n,3,、合理利用网站反爬机制，设计防屏蔽策略；,\n,\n,4,、熟练使用,Mysql,、,Mongodb,等,SQL,、,NoSQL,数据库；,\n,\n,5,、善于总结，主动学习新技术，直面困难敢于承担责任；,\n,\n,6,、有过海量数据爬取经验者优先。,\n,\n,\,\n\n]
32828|杭州凡闻科技有限公司|凡闻|50-150人|成长型(B轮)|移动互联网|1151539|爬虫开发工程师|全职|爬虫|杭州|不限|14k-16k|1-3年|技术|后端开发|2017-03-23|20170417|[\n,\n,岗位职责：,\n,1、参与爬虫系统的架构设计和研发，独立进行抓取和清洗工作；,\n,2、参与爬虫核心算法的策略优化研究；,\n,2、根据要求完成相应模块，持续优化代码。,\n,\n,任职要求：,\n,1、两年以上爬虫相关工作经验有过网络爬虫、网页去重、网页信息抽取优先；,\n,2、掌握java/C++/js等语言；,\n,3、对网络协议原理等熟知，熟悉web前端，可读懂js代码；,\n,4、掌握常见解析方法，会使用正则4、掌握python语言，有一年以上使用经验；,\n,5、熟练linux操作，可进行简单维护与脚本编写,\n,6、熟练使用nosql数据库中至少一种；,\n,7、有手机开发逆向、网络数据包破解、DNS缓存等经验优先。,\n,\n\n]
140624|深圳市巨能源节能科技有限公司|巨能源节能科技|50-150人|初创型(未融资)|电子商务,其他|2918487|高级PHP开发工程师(有爬虫经验)|全职|专家,总监,资深,高级,PHP,Python|深圳|本科|15k-20k|5-10年|开发/测试/运维类|后端开发|2017-03-29|20170417|[\n,工作职责：\,1.负责公司数据API的对接；,2.编制web端数据管理页面；,3.爬取网络上相关数据，懂爬虫和反爬虫技术；,4.编写开发文档、计划文档；,5.配合数据系统架构师工作。,\n,职位要求:,1.精通PHP3年以上相关工作经历；,2.精通正则表达式；,3.有较强的爬虫能力；,4.熟悉JS\、Html、CSS；,5.具备优秀的沟通能力和团队协作能力、高度的责任心。,\n]
90378|上海财鲸互联网金融信息服务有限公司|财鲸|15-50人|成长型(A轮)|移动互联网,金融|2955047|爬虫实习生|实习|爬虫,Python,Java,搜索|北京|本科|4k-5k|应届毕业生|开发/测试/运维类|后端开发|2017-03-27|20170417|[\n,岗位职责：,\n,1.负责对指定的多个网站的网页进行页面抓取、数据提取；\,\n,2.负责特殊网页采集任务的分析及采集方案设计；,\n,3.参与爬虫核心算法和策略优化，熟悉采集系统的调度策略；,\n,4.实时监控爬虫的进度和警报反馈；,\n,\,\n,\,\n,岗位要求：,\n,1.本科以上学历，一年以上JAVA或者Python开发经验,\n,2.熟悉网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；,\n,3.了解多线程、多进程、网络通信编程相关知识，有反爬，分布式爬虫架构经验者优先；,\n,4.熟悉MySQL、redis、Nosql等数据库；,\n\n]
167002|深圳市一键科技有限公司|一键科技|少于15人|初创型(不需要融资)|数据服务,企业服务|2772713|爬虫工程师|全职|爬虫,数据分析,Python|深圳|本科|10K-18K|3-5年|开发/测试/运维类|后端开发|2017-03-20|20170417|[\n,岗位职责：,\n,1、负责定向数据的采集与爬取、解析处理、入库及备份等数据日常工作；,\n,2、负责分析新的数据需求,\评估数据采集难度，安排采集工作及时交付；,\n,3、负责非定向数据的清洗、整理、整合及合并等工作；,\n,4、分析爬虫系统瓶颈,\设计实现相应策略和算法，提升爬虫的抓取效率、质量和稳定性;,\n,\n,\n,任职要求：,\n,1、计算机相关专业本科以上学历，1年以上数据采集，爬虫相关工作经验；,\n,2、熟悉多线程编程和nio。\熟练使用一门以上脚本语言，熟悉LINUX；,\n,3、较丰富的web编程和前端工作经验。能够总结分析不同网站，网页的结构特点及规律；,\n,4、熟悉常用网络协议，熟悉http代理、模拟登录，动态数据获取等，有扎实的数据结构基础和编码能力；,\n,5.、熟悉MySql等数据库应用，有NoSql实际使用经验者优先；,\n,6、熟练掌握\Linux的使用，熟练掌握Java、Python、C、C++语言中的一种或多种；,\n,7、良好的沟通能力、团队合作精神；认真负责、具有高度责任感；优秀的学习能力；,\n,8、精通java或者python，熟悉一种以上主流的爬虫工具优先，如webmagic，nutch等。,\n]
185503|杭州语忆科技有限公司|语忆科技|少于15人|初创型(天使轮)|企业服务,数据服务|2951326|爬虫工程师|全职|数据挖掘,大数据,JavaScript,网络爬虫|杭州|本科|6k-12k|应届毕业生|开发/测试/运维类|数据开发|2017-03-26|20170417|[\n,职位描述,\n,\n,负责语忆大数据分析平台爬虫系统的设计、研发与维护；,\n,设计爬虫策略与算法，提升抓取效果；,\n,持续优化系统，提高系统的稳定性及性能。,\n,\n,职位要求,\n,\n,本科及以上学历，学习能力强；,\n,熟悉常用数据结构及算法；,\n,熟悉HTTP协议；,\n,有梦想、有激情，愿意与创业工作一同成长；,\n,良好的沟通能力和团队合作精神。,\n,\n,加分项,\n,\n,熟悉JavaScript；,\n,有爬虫系统开发经验,\n,有自动化测试经验；,\n,计算机及相关专业优先,\n,\n\n]
44841|万惠投资管理有限公司|PPmoney互联网金融平台|500-2000人|上市公司|金融|3010895|高级爬虫工程师(消费金融业务方向)|全职|Python,Java,金融,分布式,爬虫|杭州|本科|14k-20k|3-5年|开发/测试/运维类|后端开发|09:06发布|20170417|[\n,岗位职责：,\n,1、负责网络爬虫系统设计、开发。,\n,2、完成带领团队完成数据采集爬取、解析提取、清洗入库等数据生产工作。,\n,3、研究网页特点和规律，对网页信息进行分类、抽取、数据清洗、存储结构等研发和优化工作。,\n,4、负责领域知识的定向爬取、深度提取和挖掘。,\n,5、对数据进行清洗、整理、去重及合并等工作。,\n,\,\n,任职资格：,\n,1、本科以上学历，3年以上JAVA开发经验，熟悉一种开源爬虫系统实现或作为主力参与过一个完整的爬虫开发项目。,\n,2、熟悉网页爬取原理及技术，熟悉深度抓取、动态网页抓取技术、熟悉请求伪装，模拟登陆，代理应用，爬虫和反爬技术。,\n,3、精通正则表达式、Javascript、JSON、HTTP协议、HTML，善于从各种结构化和非结构化数据中抽取有用的信息。,\n,4、熟悉http\client、netty、ajax、htmlunit、selenium、HtmlParser、Jsoup、XPATH等技术。,\n,5、熟练多线程技术、网络编程技术等相关优势经验者优先。\,\n,6、熟悉hadoop、hbase、Zookeeper、spark、storm、Solr、hive、kafka、redis、mongodb等相关技术者优先；具有验证码破解经验者优先。,\n\n]
41903|北京文创动力信息技术有限公司|文创动力|50-150人|成长型(不需要融资)|移动互联网,教育|2533981|爬虫工程师|全职|爬虫|北京|大专|10k-20k|3-5年|技术|后端开发|2017-04-01|20170417|[\n,工作职责：,\n,1、完成核心爬虫系统架构设计、数据库设计；,\n,2、负责网络爬虫的核心技术研究和开发;,\n,3、设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；,\n,4、分析爬虫系统的技术缺陷，对策略架构做出合理地调整和改进；\\,\n,\,\n,任职要求：,\n,1、3年以上Java、python或C/C++开发经验，熟悉常用的信息抓取策略和数据重组方法；,\n,2、精通信息抓取和整合技术，从结构化的和非结构化的数据中获取信息，掌握正则表达式；,\n,3、熟悉大规模网页爬取，深度网页爬取，熟悉Nutch、Scrapy、Lucene、Heritrix、Solr、Sphinx等工具优先考虑；,\n,4、了解Mongodb、HBase、HIVE、NoSql数据库等;,\n,5、并至少精通一种关系型数据库例如Mysql。,\n\n]
144858|广州掌商电子商务有限公司|掌商大数据|15-50人|初创型(未融资)|移动互联网,数据服务|2962079|爬虫工程师|全职|高级,后端开发,Python,搜索|广州|大专|15k-20k|3-5年|开发/测试/运维类|后端开发|3天前发布|20170417|[\n,岗位职责：,\n,1、负责网络爬虫的核心技术研究和开发;\,\n,2、设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；\,\n,3、参与核心爬虫系统架构设计、数据库设计；\,\n,4、分析爬虫系统的技术缺陷，对策略架构做出合理地调整和改进。\,\n,\n,任职要求：,\n,1、精通网络爬虫技术，从结构化的和非结构化的数据中获取信息；\,\n,2、2年以上python开发经验，熟悉常用的网络抓取策略和算法；\,\n,3、了解Redis、Mysql等数据库；\,\n,4、熟悉网络爬虫相关技术，如有分词、分类、聚类、索引、检索等相关开发经验者优先；\,\n,5、熟悉大规模网页爬取，深度网页爬取，熟悉scrapy,selenium，requestsvirtualenv等优先考虑。,\n\n]
