zl_co_id|zl_co_name|zl_co_tags|zl_co_website|zl_co_type|zl_co_ee_size|zl_co_address|zl_co_desc|zl_update_time
[%%COMPANYNUMBERTEM_HTML%%]|金堂街网城|私营||私营|1-49人||金堂街网城招网管、收银员若干。要求年龄18-28周岁，身体健康，无不良嗜好。 刘经理：⑴⑶⑺⑻⑸⑸⑻⑶⑵⑹⑴|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|人人网|股份制||股份制|1000人以上||人人网（www.renren.com）前身为校内网，成立于2005年，是中国最大，最受用户喜爱的SNS网络平台,于2009年8月4日正式更名人人网。它以实名制为基础，为用户提供日志，相册，站内信，新鲜事，礼物，休闲游戏，公共主页等丰富强大的产品，通过每个人真实的人际关系，满足各类用户对社交，资讯，娱乐等多方面的沟通需求，在安全的网络环境中，实现与朋友，家人，同事轻松快乐地保持联系与分享。目前已拥有超过7000万注册用户，近2000万日登陆活跃用户，以及1000多家技术合作伙伴开发的第三方应用。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|柳州市客广商贸有限公司|股份制||股份制|1-49人||预包装食品批发兼零售；卷烟、雪茄烟零售、日用百货、工艺品、化工产品（除危险化学品）、建筑材料、文体用品、电脑配件、包装材料、办公用品、装潢材料、机械设备、陶瓷、皮革、橡胶制品、管道阀门配件、金属材料（除贵稀金属）、电线电缆、机电设备、电讯器材、五金交电、珠宝首饰销售；投资咨询服务。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|柳州市新播文化传播有限公司|私营||私营|1-49人||柳州新播文化公司是一家以网络信息为主的互联网文化传播公司，主要运营“柳州播报”微信公众号、微博、网络信息推广，致力为柳州本地用户提供信息化资讯服务。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|柳州市柳北区雨凡电脑维修服务部|私营||私营|1-49人||广西柳州市卓杰网络科技有限公司于2015年建立，主要以网络销售与推广产品的方式为主营，员工已有20位|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|柳州市三誉商贸有限公司|私营||私营|100-499人||三誉公司成立于2009年4月，原主要经营纸品.女性用品.婴儿用品和酒店用品，是联华超市和南城百货供应商之一。公司销售网络现在已经覆盖柳州，来宾，河池的县城及各县的乡镇。2014年7月新增一全资厂：骁健制衣厂，专业生产高档男士内裤，同年11月又成立了伊莱雅美容养生馆。三誉重视人才的培养，为员工设计了不断提升的岗位。风雨同舟，携手共进，开创未来，这就是三誉人。同时三誉是一家讲求实效的公司，请用你的业绩说话。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|SOHO网络信息公司|股份制||股份制|1-49人||网络信息员—120元一天 岗位职责：负责公司要求的信息回复工作（俗称五毛党），地点不限，专兼职均可。  要求： 上网熟练，每天投入3—5小时，学历不限，勤奋认真，熟悉电脑发信息流程（一学就会）。  不用交任何费用，押金，短信注册费，邮寄费等等。详情登录：  http://www.soho-work.info  邮箱：soho.work@soho.work.info|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|中国联合网络通信有限公司柳州分|股份制||股份制|50-99人||中国联通电话、宽带业务,简称“固网”业务,是原网通的业务,国家为了利于市场竞争,把网通并入联通,使市场竞争更加激烈,对消费者更有利,这样,几家电信运营商,就会多了竞争对手,就会以更低的资费,更快的速度,更好的稳定性,更优的服务|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|柳州市指间缘网吧|私营||私营|1-49人||本网吧是西江路口一家大型网吧，电脑总数300台，有普通区，特价区，?四核区，包厢区，无烟区，卡座区等。网吧多条光纤接入，网速快，游戏多，服务好，?欢迎光临！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|专业互助|个人企业||个人企业|1-49人||兼职创业：提供兼职好项目，捷易通软件，陶宝开店资料，柳州的可面谈，绝对真实，手把手指导操作，只要努力，会走出一条好路来。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|柳州坏男俱乐部有限公司|私营||私营|50-99人|| 国内的威客平台模式，我只看到了纯粹的模仿。虽然猪八戒威客网一直都在改变着，但我看不到改进。改变不等于改进。整体模式还是没有脱离国外威客平台的框架。就拿目前的发帖任务来说吧。 我以猪八戒威客网为例，例如我发布一个50元的计件发帖任务，一个稿件一元。以前有发布过计件发布任务的雇主应该清楚，如果未审核稿件大于计件任务数的1.5倍，威客将不能再提交稿件。这点本意很好，有起到保护威客利益。但是，一些细节还是做得很差。就是当未审核稿件大于1.5倍任务数时，该任务界面没有任何相关的提示。所以，这规则有和没有一样，还是有很多威客做了无用功。而很多雇主也是不清楚这点的。 现在发布计件发帖任务的规则有所改变了，但是更绝的是。如果发布一个只需50个帖子的任务，第一个威客领了20贴，第二个威客也领了20贴，第三个威客只能领10贴。接下来的威客就领不到帖子的。这个规则不知道是哪个脑残的家伙想出来的。我估计这家伙是蹲在茅坑里想的，一点实践经验都没。这就造成了很多威客领完帖子，但就是不做任务。虽然，平台有规定如果不在12个小时内做完领的帖子，就要怎么样。但大多威客都无视这个规定，因为根本没啥杀伤力。雇主白花花的 [查看全部] 银两都白送平台了。 整个平台bug的地方N多：如果发布一个要征N多稿件的任务，同一威客如果多次提交任务的话，不是在同一对话框中显示的，雇主要审核一个任务都要累得半死。我实在不明白，为什么同一个威客的计件任务还要分多个对话框？真的是N傻X的做法，抱歉，又骂粗话了。 再者，发帖任务的话。其实都可以给出一个统一的框架： 1、发帖所要求的论坛：日均发帖量多少、在线人数多少等； 2、帖子要求存在时间； 3、帖子的具体内容要求等。 |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|柳州市阳和新区晨兴电脑维修部|个人企业||个人企业|1-49人||晨光电脑成立于2007年,原址位于屏山电脑市场,现搬至阳和工业新区古亭山市场,主要从事电脑维修服务,配件销售.|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|未来的明天|私营||私营|1-49人||我家住在柳江邊　沒有收入卻花錢 這樣一過好多年　想找工作來實踐 投了簡歷無數篇　怎奈工作沒經驗 用人單位不接見　　不　接　見|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|柳州市惠利农资有限公司|私营||私营|1-49人||跃进路网吧-----------------------------------------------------------------------------------------------------------------------------------------------。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|塞维尔软件|国有||国有|1000人以上||司于2007年7月成立于广西自治区南宁市，是一家从事电子商务快捷支付业务的高新技术企业, 公司拥有一流的开发团队并建立了完善售后服务体系，具有丰富的电子商务营销经验，经过长期研究开发，掌握了一整套更安全、更便捷、更自主的交易方式，也带来了更环保、更便民、更快捷的运营模式。公司始终专注于实现服务的快捷性和可靠性数字化，利用中国移动,中国联通的品牌优势为客户带来更多的商机。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|法国拉丁红|私营||私营|1-49人||面对面网成立于2014年，公司主要经营互联网交友，邀请各网络精英加入我们的团队，要求，要熟练制作网站和制作类似于微信的手机交流软件|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|柳州三新网络信息有限责任公司|私营||私营|1-49人||柳州三新网络信息有限责任公司是2004年成立的柳州本地专业互联网公司。公司成立9年来，一直致力于为本地企业和商家提供网站建设、网络推广和互联网信息服务，在本地有良好知名度和美誉度，是柳州目前最具活力和影响力的互联网公司|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|河南睿智资产管理有限公司|股份制||股份制|1-49人||洛阳大额贷款额度1000万起步：地产（净地、在建工程），种植养殖（发改委批文），矿山，学校，旅游（4A）。5000万起步：医院，商场，酒店，洗浴 周期一个月，欢迎各位同行转件合作共赢。二手以上不接电话：15538567567|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|YKJMW裤业公司|私营||私营|1-49人||主要从事服装经营。环境好。工作轻松。只要你踏实肯干。公司没有严格的规章制度。只要在一起轻松开心。把公司当成家去诚心对待。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|永昶|私营||私营|1-49人||为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！ 为人稍微有点懒！请监督管理！！！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|光宇华夏|私营||私营|50-99人||《光宇游戏》是北京光宇华夏科技有限责任公司运营的大型游戏平台。旗下运营的《问道》《希望》《神界》等大型网络游戏都受到了众多玩家的好评，《问道》更是创造了100W同时在线的业内佳绩。为了公司的高速发展，现在全国高薪诚邀各界熟悉游戏的才俊加盟！ 岗位要求： 1、求全职。男女不限。是所应聘城市的当地人，有自家住房，（有电脑优先），熟悉当地情况。有拍照手机。 2、 能吃苦耐劳，有事业心，有团队精神、善于沟通，服从公司的工作安排； 3、 能够使用计算机通过网络进行工作；并且能够指导玩家下载和配置游戏。 4、 了解办事处所在地的交通和大学及网吧的分布情况。 工作方法： 主要工作内容是独立和协助公司在当地进行游戏的推广，组织完成网吧海报的粘贴和规模宣传。 待遇： 基本工资1000-1300+业务提成|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京三快科技有限公司|股份制||股份制|1000人以上||美团网：每天团购一次，为消费者发现最值得信赖的商家，让消费者享受超低折扣的优质服务。 每天一单团购，为商家找到最合适的消费者，给商家提供最大收益的互联网推广。 如果您是消费者： 美团每天帮您推荐一种优质的本地生活服务； 美团的推荐一定物超所值； 美团同时致力于帮您发现最好玩，最新鲜的生活方式； 如果您是商家： 美团有热爱尝试的消费者； 美团有保证效果的广告价值； 美团是您到达消费者的桥梁；|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|中国花木交易网|私营||私营|1-49人||洛阳嘉年华网络是一流的网站设计公司，致力于系统化解决您的企业品牌在互联网上的统一性传播，以及企业品牌在互动产品上的应用。作为国内网站设计公司中的领军企业，在网站设计服务中从网站高端咨询策划、界面设计、交互设计，到网站程序开发、网站视觉识别系统（Web?VI），我们无一不创造性地提供满足您不同需求的一站式解决方案。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|河南风灵电子商务有限公司|私营||私营|1-49人||“快乐易购电器城”是 河南风灵电子商务有限公司 旗下的互联网百货商城。 公司地址：公司坐落于美丽富饶、商机无限的河南省商丘市。这里是华商始祖王亥的故乡，这里是“三商之源、华商之都”。正大光明、开拓进取是城市精神；孔墨庄子、木兰保国是城市楷模。 经营范围：电子电器、电脑笔记本、日用百货、食品饮料、白酒等。 公司宗旨：献给客户方便、快捷的电子购物体验，永远致力于客户的快乐和满意…… 公司目标：全球最大的互联网百货商城。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|河南科技大学电子商务研究中心|个人企业||个人企业|1-49人||随着我国上网人数的不断增加，以互联网为基础的电子商务已经成为商务运作的重要模式，但是由于受到专业人才和资金投入的制约，在这方面的努力大多没有见到明显成效。为了支持电子商务应用，促进经济、社会的发展，河南科技大学电子商务研究中心整合科研、教学和基础互联网供应资源，推出电子商务推广计划。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|疯少工作室|个人企业||个人企业|1-49人||没有什么不可能，只要你努力，天亮总会在坚持诞生，我们以共同目标共创未来的美好，来本工作室就是兄弟姐妹互相关照彼此有团队精神，只要有心能吃苦高薪绝对不是问题，欢迎大家来加入|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|洛阳容易科技有限公司|私营||私营|1-49人||洛阳容易科技有限公司|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|洛阳恒信网络技术有限公司|私营||私营|1-49人||洛阳恒信网络技术有限公司-微信营销推广　?赶集网（www.ganji.com）是中国目前最大的分类信息门户网站，以“帮助老百姓更便利地获取优质生活服务信息”为使命，提供招聘求职、房屋租售、二手物品买卖、车辆买卖、宠物票务、教育培训、同城活动及交友等全方位的本地生活及商务服务类信息。作为分类信息行业的领军者，赶集网每天都为用户提供实时、海量、有效的各类信息。本公司专业负责洛阳分类信息网站，为商家提供推广，宣传服务等服务。赶集网，为生活服务，努力打造老百姓生活离不开的生活信息平台。赶集网，啥都有！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|中国古币收交易藏网|私营||私营|1-49人||课程彩盒网（http://www.kcch.cn）是个综合性教程网址，致力于为广大学习者提供学习平台。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|上海市浦东新区康桥镇余康米宠物用品商店|私营||私营|100-499人||本公司实体店位于江西南昌的最大IT卖场（东方电脑城）主要经营数码产品，因业务需要现面向各大高校招聘学生兼职|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|大宗现货果蔬电子交易所中原办事处|股份制||股份制|1000人以上||大宗果蔬现货电子交易是继股票,期货,外汇之后唯一合法的，采用K线技术分析的新型投资理财项目。比股票机会多，比基金利润大，比期货外汇风险小。交易简单灵活，采用T+0,双向，20%保证金制度，价格围绕价值波动。目前众多股民已转入果蔬现货交易市场，日赚数百至数万。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|洛阳超话公司|私营||私营|1-49人||超话暑假优惠活动火热进行中，为答谢各位超话用户，洛阳超话总代开展60元充900分钟活动．   活动时间截至到8月31号请各位代理及用户抓紧时间前来购买！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|廊坊市生产力促进中心|事业单位||事业单位|50-99人||廊坊市ERP推广中心是廊坊市生产力促进中心的核心部门之一，2003年成立至今，秉承“为客户服务”的宗旨，为廊坊市中小企业提供管理软件和信息化咨询服务。与用友软件股份有限公司合作，为企业提供财务软件和技术服务。????廊坊市ERP推广中心是廊坊市唯一一家专门负责廊坊市中小企业信息化管理软件（ERP）的销售、实施、咨询、远程网络解决方案及IT外包等业务的事业单位。我们拥有良好的办公环境和现代化办公条件，并聚集了一支丰富管理软件专业技术和服务实施经验的年轻队伍。自创建以来，一直坚持?“专注、专业、专心”的服务方针，致力于打造廊坊信息化服务服务第一品牌。经过全体员工多年的奋力拼搏和不断创新，中心已经成为一家技术力量雄厚、规模强大的软件服务公司。    我部主营软件包括：用友软件T1、T3、T6、U890系列软件，博士德商务系列、汽配汽修系列、2S管理软件、3S管理软件、4S管理软件及王道系列软件；通达PHP系列，java系列OA软件及网站制作、网络工程，视频监控等。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南昌明飞科技有限公司|私营||私营|1-49人||公司主营：南昌红谷社区网，杀毒软件，防火墙，网络安全产品，兼营网站开发设计。销售范围：江西省境内为主欢迎有志同道合之士一同创业，发展。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南昌经济技术开发区亮亮网吧|个人企业||个人企业|1-49人||南昌华晓数码专营店是一家新型电子商务企业，公司成立于2011年。旗下拥有多个商务平台，公司主要经营键盘\鼠标\耳机等电子产品，坚持以“优质的产品、完善的服务、务实的价格”满足客户的需求。公司一直秉承“高起点、高质量、高效率、高效益”的宗旨，并不断向“业界旗舰”的目标迈进。 在用人方面，南昌华晓数码专营店始终秉承人才是公司发展的关键，是推动公司发展的主要动力。广纳贤才是公司成立以来一直坚持的方针，同时公司也努力创造一个良好的工作环境和广阔的发展平台，实现公司和员工的共同发展。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|智多星商贸有限公司|个人企业||个人企业|1-49人||本公司办公室位于南京西路金阳光大厦，仓库位于青云谱区，总面积600平米；现今成立已有5年，主要经营家居用品，公司现因业务需要急招淘宝客服人才!有意者欢迎面试！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南昌燕姿贸易有限公司|私营||私营|100-499人||本公司以销售网络为主淘宝商城，本公司需要招聘的全部员工，一定必须有网络购物的经验，并且了解全部的网络购物的全部过程！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|姬家湾品牌服饰|私营||私营|50-99人||公司成立2005年，专业开发淘宝网店。投资500万在全国，首家由营业执照的网络公司。全国多个城市都有分公司|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南昌金钥匙网络会所|私营||私营|1-49人||本网吧位于江西省南昌市东湖区子固路100号，开业至今以有6年！网吧分三层共200多台电脑，内有包厢超市和点餐服务！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南昌易佰科技有限公司|私营||私营|50-99人||南昌易佰科技有限公司是一家专业从事互联网技术服务、开发及应用于一体的大型营销性互联网企业。近年来，公司凭借其独特的运作模式，迅速得到了政府部门、行政事业单位及广大企业用户的认可。我们全心致力于企事业单位网站建设、软件及系统集成、媒体设计及电子商务平台的应用及推广。 我们拥有独立的高端服务器，提供从域名注册、虚拟主机、中文网址、企业邮箱、网站建设、网站推广、网络营销、网站改版、系统集成等企业上网及信息化建设全程服务。行业涉及机械、医药、卫生、建筑、IT 、纺织、娱乐、物流、咨询、房产、汽车等，具有多年丰富的网站设计制作经验。 我们以奉献网络科技而缩短人类之间沟通的距离，秉承“科技创新，与您共进”的宗旨，全力提升政府、企业的形象，为客户创造商业价值为自身的使命，以提供各种网站开发及电子商务平台开发等信息化建设的解决方案为中心开展核心业务工作。让客户满意是不够的，为客户的服务和需求的满足，不间断追求，不间断服务，真诚会客忠诚待客方能与客成为忠诚可靠的合作伙伴|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|酷耐网络科技有限公司|事业单位||事业单位|1-49人||酷耐网络科技有限公司成立于2011年3月，是一家从事电子商务的网络互动营销公司，目前正与腾讯公司在QQ团购业务上展开全面合作，将QQ团购南昌站推广上线。现面向社会诚挚的邀请各界精英加盟本公司，一同为团购事业及电子商务事业做出贡献。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|艾尔佳工贸公司|私营||私营|1-49人||公司2005年创立于上海奉贤，为了拓展业务，于2011年来到江西南昌这个美丽的英雄城城市，求真务实，诚信待人是本公司的宗旨，公司主要业务为购买专利后，再用网络，报刊等各类媒体推广出去，来创造效益|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|余氏公司|私营||私营|1-49人||本公司成立于2007年，多年在网上做电子商务，规模不大，但是我有信心做大做强。如果你愿意加入本公司的团队，那是我的荣幸。。谢谢|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南昌易百科技有限公司|私营||私营|1-49人||南昌易百科技有限公司是一家专业从事互联网技术服务、开发及应用于一体的大型营销性互联网企业。近年来，公司凭借其独特的运作模式，迅速得到了政府部门、行政事业单位及广大企业用户的认可。我们全心致力于企事业单位网站建设、软件及系统集成、媒体设计及电子商务平台的应用及推广。我们拥有独立的高端服务器，提供从域名注册、虚拟主机、中文网址、企业邮箱、网站建设、网站推广、网络营销、网站改版、系统集成等企业上网及信息化建设全程服务。行业涉及机械、医药、卫生、建筑、IT 、纺织、娱乐、物流、咨询、房产、汽车等，具有多年丰富的网站设计制作经验。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|济南天泉代理|私营||私营|1-49人||我们是大学生创业团队，从事的是海外代购行业，目前运营的淘宝店达到皇冠级别且营业额近千万。希望有创业精神的人加入我们!|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|北京家家户户文化有限公司|股份制||股份制|500-999人||北京家家户户文化有限公司是一家畅想家居选择新自由，开创网络购物新时代的公司，举办了多场家博会活动。家家户户网秉持着真沉、乐活的文化，打造了一流的团队，并且致力于成为家居建材行业备受客户推崇及喜爱的新通路！官网：www.jjhh.com|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|凯智品牌运营中心|私营||私营|1-49人||365（校园）批发网是一家专业从事校园批发的公司，其产品主要是电子数码产品、日化产品、生活用品三大类，主要面向的消费群体是当代大学生，无论是产品的质量、价格、售后等等都是为大学生量身定做，它主流了那当代大学生的消费水准，代表着大学生的潮流……365的意义：我们打造这个平台的目的是给那些有想法、有志向的大学生们去施展，告别以往在学校迷茫、无聊的日子，重新找回自我，好好把握每一天，在一年365天里充实的度过，我们的口号是：让大学生活亮起来！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|创游科技有限公司|私营||私营|50-99人||在当前的社会中人们渴望更加丰富多采的生活，想交到更多的朋友整合更多的资源，想更好更快的培养自己的能力，想花更少的钱买到更好更多的东西。同时在这种社会环境下诞生了很多渴望成功，渴望创业渴望挣到人生第一桶金的有志之士。但他们缺少经验，没有资金，没有雄厚的社会背景，更缺少让自己腾飞的平台，创游科技因此诞生了。 创游科技有限公司联系方式。南昌市东湖区北湖路在当前的社会中人们渴望更加丰富多采的生活，想交到更多的朋友整合更多的资源，想更好更快的培养自己的能力，想花更少的钱买到更好更多的东西。同时在这种社会环境下诞生了很多渴望成功，渴望创业渴望挣到人生第一桶金的有志之士。但他们缺少经验，没有资金，没有雄厚的社会背景，更缺少让自己腾飞的平台，创游科技因此诞生了。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南昌市乐吾文化传播有限公司|中外合资/合作||中外合资/合作|1-49人||http://www.jxicw.com南昌市乐吾文化传播有限公司招收要求能熟练掌握DW、PS、CDR、CD等设计软件，能独立平面设计，制作网页，需熟练工，初学者请勿打扰！公司目前运营网站推广，对车文化的了解，需要美工人员处理相关的图片。有相关技术的人可以带简历来我公司面试如通过待遇从优http://www.jxicw.com南昌市乐吾文化传播有限公司http://www.jxicw.com南昌市乐吾文化传播有限公司|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南昌市卓步营销有限责任公司|私营||私营|1-49人||快职汇93兼职团 中短期人力资源管理专家 依托校园创业经验，集天时、地利、人和于一身。在过去积累上万名大学生会员和超百家企业合作的基础之上，无论是创业团队，还是兼职人才和兼职岗位都具备了充分的条件，决定了我们必将得到迅猛的发展速度。 兼职团奉行“同理心、诚信、创新、成就”的价值理念，为求职者和招聘企业提供周到的服务。 从现在开始用最少的投入，自主选择最适合你的岗位。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|三亿互联（北京）信息技术公司|私营||私营|50-99人||三亿互联（北京）信息技术有限公司是一家新兴的互联网企业，由分别来自电信、互联网及风险投资行业的资深人士发起成立，拥有雄厚的资金实力及深厚行业背景。公司拥有一支年轻且经验丰富的团队，期待着同样有激情、有梦想、有才华的年轻人加入到我们的团队中来，我们将提供足够的上升空间以及富有竞争力的薪资待遇。同时我们希望，公司给予每个员工的不仅仅是一份工作，更是一份值得每个团队成员去奋斗的事业！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|上海多凡公司|私营||私营|100-499人||多凡主要从事生产、加工、贸易等行业业务，产品款式新颖，质量上乘，价格优惠，竭诚为广大客户提供优质服务！！多凡坚持“以质量为基础，以服务求发展”经营理念，并致力于发展国内以及国际市场的营销网络，以谋求与每个合作伙伴共同扩展出更加美好的前景，共同创作竟品未来的辉煌．白领贵族的选择  身份地位的象征 有您支持我们会做的更好! 皮包：名片包;经理夹;化妆包;记事本;笔记本;礼品包;钥匙扣;钥匙包;名片夹;钱夹;护照包;护照夹;票夹;皮夹;钱包;包袋;礼品;皮具;箱包;真皮钱包;零钱包;女士钱包;pvc钱包;促销品;牛皮钱包;银包; 皮带：真皮腰带;铜扣腰带;编织腰带;腰带;时装带;帆布腰带;牛仔腰带;棉布腰带;金属腰带;儿童腰带;五金腰带;编织带;弹力腰带;新款腰带;精品腰带; 打火机：朗声打火机;工艺礼品打火机;挂件打火机;广告打火机;验钞打火机;防风打火机;明火打火机;打火机油;   http://www.duofan.com.cn|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|绿锦科技实业发展有限公司|私营||私营|1-49人||绿锦公司 新部门 互联网项目部|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|郑州帮猎网|私营||私营|1-49人||郑州帮猎网（www.banglie.com）创立于2006年我们以专业的视角，为品牌商家提供从广告文案策划，广告形式选择到广告效果提升的完整解决方案。提升广告效果，是我们的共同追求。详情请点击“广告联系”或联系郑州帮猎网营销中心|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|中资联投资管理有限公司|股份制||股份制|1-49人||详情看公司招聘：http://www.thehots.info/?UID=XVCZHSUhttp://www.thehots.info邮箱：Austin-Hr@thehots.info|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南昌市芯绪服务有限公司|私营||私营|1-49人||本公司将于2010年四月至六月进行标的2500万～7500万的重大商务淡判，拟组建短期工作组及顾问团，拟招聘法律顾问三名，财务顾问三名，商务策划三名，公关主任一名（三十岁以上）待遇优厚，有意者请将个人资料投递至邮箱。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|郑源歌迷会所|私营||私营|1000人以上||郑源歌迷会所创办于2008年3月25日，该网站全方位提供郑源的最新动态、最新歌曲、视频、图片、音乐视听等。拥有郑源歌迷会所QQ群数十个，并且在不断的增加，目前在各地都设有郑源歌迷会，将努力打造线下歌迷会，让源迷更加了解郑源，更加支持郑源，做郑源坚强的后盾。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|无间道网吧|私营||私营|100-499人||从事上网服务|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南昌市鹿台信息技术有限责任公司|私营||私营|1-49人||公司是一家信息网络公司，专营餐饮服务，以网络订餐和网上订位为主。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|意玩网络有限公司|私营||私营|50-99人||只要对游戏干兴趣的都可以加入到我们的团队。我公司业务范围包括  游戏研发，制作，推广，游戏服务（如游戏装备销售，代练等）。。所以只要对游戏感兴趣就是加入我们  团队的条件，不论男女，对于在电脑方面有各类技术的人员我们另行安排，我公司在国内国外有自己的游  戏交易平台，各类技术部门，所以如果你还有一技之长的话加入到我们还会有更广阔的发展空间等着您。 对于在游戏方面有潜质的人才，如操作熟练度，对游戏内容的发掘能力等也是我们大力需求的对象。  我公司也形成公司规模和管理，没有发展不起来的行业，只有发展不起来的企业，所以如果您准备加入到  我们的团队中请整理好您的心态在过来，已经远远不是家庭式作坊的游戏代练工作室。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|江西谷丰广告有限公司|私营||私营|1-49人||江西谷丰广告传媒有限公司成立于2006年，是一家集市场研究、企划推广、设计制作、媒体代理、广告发布等业务为一体的专业广告公司。公司2007年以房地产全案刊发为主要服务方向，并逐步发展成为诸多行业广告发布代理的专业化高效率的广告机构。 2010年，公司作为江南都市报房地产行业广告代理、DM夹报广告独家代理、江南都市报房屋中介独家代理，招聘资讯独家代理以及江南都市网招聘频道和二手房源频道的独家代理，整合江南都市报强大的资源优势并依托媒体权威的公信力和影响力来为社会各业提供媒体增值服务和广告优化方案，为客户的广告投放带来超值的回报。 公司致力与客户共同构建更加开放，更加深入的合作模式，与客户在企业发展战略、形象战略、市场战略、品牌战略等相关领域建立相互信任和长期合作的伙伴关系。 公司以“诚信、创新、专业、和谐”为核心理念，全体员工将同心合力的精神，完整独特的知识与技能运用于每天的客户服务中，励志成就管理规范、业务一流、充满活力的现代型企业。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|万年馨商贸|私营||私营|1-49人||万年馨商贸主要经营真皮皮带——头层、双层。 厂家皮带批发、零售。 质量保证、价格合理、量大从优。 您的信任，就是对我们最大的支持； 您的满意，就是我们最大多动力。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|中国客文录事务有限公司|事业单位||事业单位|500-999人||公司是专业提供文案服务外包企业，专业承接大型集团公司、大型印刷企业、大型门户网站、各地作家协会等单位的文案服务，主业为电脑输入、排版、校对、复核、设计、企划等专业服务。因公司利用现代互联网技术吸纳广大社会力量发展业务的新模式，深受国内外广大投资者所青睐，公司综合实力不断提高，业务收入不断增长。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|南京天行广告有限公司|私营||私营|1-49人||本公司是一家5555555555555555555555555555555555555555555555555555555555555555555555555555|'20170602'
